image_id,file_path,title,status,check_id,registration_status,review_action,overall_score,metadata_id,embedding_status,image_url,duration_seconds,error
cma_121188,artworks_met/cma_0176_121188.jpg,Romaine Lacaux,registered,8836fa6a-8d95-4e4f-9c1b-a50b0064091b,allowed,,0.44597303271293637,11b4e554-4f95-4ce5-b280-f97f662fe7a4,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783752932/copyright-registrations/romaine-lacaux-8836fa6a-8d95-4e4f-9c1b-a50b0064091b.jpg,11.84,
cma_123168,artworks_met/cma_0177_123168.jpg,The Call,registered,dbd11828-f60e-42db-894b-a8053fb952a0,allowed,,0.4118379473686218,d121ea00-29ae-4bf2-b1f9-6bd651b4af23,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783752944/copyright-registrations/the-call-dbd11828-f60e-42db-894b-a8053fb952a0.jpg,9.23,
cma_141935,artworks_met/cma_0178_141935.jpg,Samuel Williams,registered,00138971-41b3-41b2-974c-b870b830058c,allowed,,0.3655927717685699,81fe1c21-e3e5-4913-b351-b4af47e3c3dd,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783752954/copyright-registrations/samuel-williams-00138971-41b3-41b2-974c-b870b830058c.jpg,10.63,
cma_136217,artworks_met/cma_0179_136217.jpg,Christ and the Virgin in the House at Nazareth,registered,dd8629c1-34c7-4d65-b1d6-81dfcfe5c35b,allowed,,0.4234749794006347,b8563665-49b3-4b51-a1bd-d8d6f8f71233,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783752963/copyright-registrations/christ-and-the-virgin-in-the-house-at-nazareth-dd8629c1-34c7-4d65-b1d6-81dfcfe5c35b.jpg,12.04,
cma_135420,artworks_met/cma_0180_135420.jpg,Morning Glory with Black,registered,9e4aac70-e08a-4d17-ab26-caf4437389a4,allowed,,0.25608551502227783,9777631f-40c1-490b-a9ab-88b4b58ed84a,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783752975/copyright-registrations/morning-glory-with-black-9e4aac70-e08a-4d17-ab26-caf4437389a4.jpg,11.84,
cma_130939,artworks_met/cma_0181_130939.jpg,Amulet in the Form of a Seated Figure with Bovine Head,registered,201ade60-bc15-4946-8cf0-322706322272,allowed,,0.6384443819522858,f9a383c2-1fc6-4e02-ae0c-e6821d305bb6,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783752987/copyright-registrations/amulet-in-the-form-of-a-seated-figure-with-bovine-head-201ade60-bc15-4946-8cf0-322706322272.jpg,9.02,
cma_144495,artworks_met/cma_0182_144495.jpg,Buffalo Mask,registered,0e2e8a4b-7458-4e46-afb7-f60e381e8201,allowed,,0.36270881891250606,c6a27a14-efca-4f90-80d7-7783ee7b480d,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783752997/copyright-registrations/buffalo-mask-0e2e8a4b-7458-4e46-afb7-f60e381e8201.jpg,12.03,
cma_161427,artworks_met/cma_0183_161427.jpg,Tomb Guardian with Animal Head,registered,fd3d5c76-4da9-4047-be62-458aab7d3df8,allowed,,0.5947359502315521,6094d143-2d17-41d5-956b-78a8dbc3bb8c,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753008/copyright-registrations/tomb-guardian-with-animal-head-fd3d5c76-4da9-4047-be62-458aab7d3df8.jpg,11.83,
cma_144961,artworks_met/cma_0184_144961.jpg,Green Tara,registered,0cee507b-d78b-466d-bd1a-492f72ea9063,allowed,,0.6537382841110229,56f1928d-a133-4f29-9277-3d46ca8f88b3,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753023/copyright-registrations/green-tara-0cee507b-d78b-466d-bd1a-492f72ea9063.jpg,11.23,
cma_114684,artworks_met/cma_0185_114684.jpg,Virgin and Child,registered,7889a236-025d-42b3-89ab-16ca004745f2,allowed,,0.6908897697925567,f668e091-53f3-4120-97a7-8a30ff03f422,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753033/copyright-registrations/virgin-and-child-7889a236-025d-42b3-89ab-16ca004745f2.jpg,10.82,
cma_147519,artworks_met/cma_0186_147519.jpg,Ballgame Palma,registered,b217d9cb-c871-4fb9-99f2-f8367f87aa11,allowed,,0.35742607116699215,0bb37501-cdbc-4778-b37e-c42cf2ee71ea,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753042/copyright-registrations/ballgame-palma-b217d9cb-c871-4fb9-99f2-f8367f87aa11.jpg,11.85,
cma_119326,artworks_met/cma_0187_119326.jpg,Teapot,registered,d9dd1714-3779-467d-a494-0a9a73ab7891,allowed,,0.592381739616394,5a04d0de-611f-441f-a0e9-b003937977c2,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753056/copyright-registrations/teapot-d9dd1714-3779-467d-a494-0a9a73ab7891.jpg,10.83,
cma_144280,artworks_met/cma_0188_144280.jpg,Apis Bull,registered,08751003-6046-43bb-ab89-0a0683db8d90,allowed,,0.3823872983455658,a7b5ddca-611e-4707-8984-781224311732,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753065/copyright-registrations/apis-bull-08751003-6046-43bb-ab89-0a0683db8d90.jpg,9.23,
cma_142298,artworks_met/cma_0189_142298.jpg,Antiochus and Stratonice,registered,5a2efd45-fe3a-4ed8-b91c-164272b85302,allowed,,0.6680897533893585,df9c31cd-c9fb-4ed1-b33c-113b81726ce3,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753075/copyright-registrations/antiochus-and-stratonice-5a2efd45-fe3a-4ed8-b91c-164272b85302.jpg,12.23,
cma_129300,artworks_met/cma_0190_129300.jpg,George III,registered,50544555-430f-4730-aedd-2b0da2d9fc9c,allowed,,0.6450392961502075,d757812d-488c-4a69-9437-2c0a27cd2aea,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753086/copyright-registrations/george-iii-50544555-430f-4730-aedd-2b0da2d9fc9c.jpg,11.94,
cma_93992,artworks_met/cma_0191_93992.jpg,Stele with Sakyamuni and Bodhisattvas,registered,1a027f6f-d485-4599-89a7-a2573fc7b4a7,allowed,,0.7400291323661804,003473d0-ff57-48b7-b12d-22dc69fc0ff1,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753099/copyright-registrations/stele-with-sakyamuni-and-bodhisattvas-1a027f6f-d485-4599-89a7-a2573fc7b4a7.jpg,10.04,
cma_145473,artworks_met/cma_0192_145473.jpg,The Kiss of Peace and Justice,registered,3aaa4fae-0c29-4e65-acef-03043391c01b,allowed,,0.3210307538509369,efb19f78-e2f6-4434-a220-96932f8cb135,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753112/copyright-registrations/the-kiss-of-peace-and-justice-3aaa4fae-0c29-4e65-acef-03043391c01b.jpg,9.04,
cma_130360,artworks_met/cma_0193_130360.jpg,Torso of a Kouros,registered,ef0a2a1f-6c12-4f58-9e1b-e42c26b4b670,allowed,,0.4341377317905426,68b19f7d-a62c-42d0-a77c-61d19467bc2c,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753117/copyright-registrations/torso-of-a-kouros-ef0a2a1f-6c12-4f58-9e1b-e42c26b4b670.jpg,12.23,
cma_165154,artworks_met/cma_0194_165154.jpg,Brahma-Shiva,registered,c6b03647-7f5c-4c8d-b03a-9989e23fd6bd,allowed,,0.5149219155311584,14986a3e-5dac-4fdc-98b1-fc3c69221623,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753130/copyright-registrations/brahma-shiva-c6b03647-7f5c-4c8d-b03a-9989e23fd6bd.jpg,9.22,
cma_125101,artworks_met/cma_0195_125101.jpg,Figural Pendant,registered,87c4112e-5a93-4bc8-ad55-2b2317df3d37,allowed,,0.7349891602993011,a53c4b4e-4216-4474-ad41-f6fa7f33fb3c,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753139/copyright-registrations/figural-pendant-87c4112e-5a93-4bc8-ad55-2b2317df3d37.jpg,12.24,
cma_93984,artworks_met/cma_0196_93984.jpg,Coffin of Bakenmut,registered,b8c67cac-c337-40d7-b769-ce4e4564b03a,allowed,,0.3637860298156738,bc6b35f8-20e9-43d3-a13e-f29f51505eed,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753152/copyright-registrations/coffin-of-bakenmut-b8c67cac-c337-40d7-b769-ce4e4564b03a.jpg,10.23,
cma_149105,artworks_met/cma_0197_149105.jpg,Scenes of Witchcraft: Morning,registered,ee20d5fe-07cf-4f9e-9ed9-c75b1188265c,allowed,,0.3383552700281143,aa54bb0e-efff-4a2c-819a-6783076dbd2d,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753162/copyright-registrations/scenes-of-witchcraft-morning-ee20d5fe-07cf-4f9e-9ed9-c75b1188265c.jpg,9.83,
cma_149107,artworks_met/cma_0198_149107.jpg,Scenes of Witchcraft: Evening,registered,8e3b01bb-7016-4cba-af54-37dc70eeb5a6,allowed,,0.7814821422100067,eb61728f-bb89-4311-a208-5f0f0afa09c2,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753171/copyright-registrations/scenes-of-witchcraft-evening-8e3b01bb-7016-4cba-af54-37dc70eeb5a6.jpg,9.23,
cma_102549,artworks_met/cma_0199_102549.jpg,Virgin and Child Enthroned with Saints Francis and Giovanni Gualberto,registered,ead1c7b3-c1aa-4f5e-ba78-da22e038edd3,allowed,,0.3937634766101837,1cd8a9ac-3f4b-4d82-baa5-c5934a46da8c,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753180/copyright-registrations/virgin-and-child-enthroned-with-saints-francis-and-giovanni-gualberto-ead1c7b3-c1aa-4f5e-ba78-da22e038edd3.jpg,11.83,
cma_108541,artworks_met/cma_0200_108541.jpg,The Holy Family with Mary Magdalen,registered,af93c557-61c9-49b2-970c-b51906bcb966,allowed,,0.559040766954422,f7a76657-a5e3-42f8-bb65-a9c1800038d1,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753195/copyright-registrations/the-holy-family-with-mary-magdalen-af93c557-61c9-49b2-970c-b51906bcb966.jpg,11.42,
met_39614,artworks_met/met_0001_39614.jpg,Painting table,registered,870735b4-8503-408f-8d02-dc665c7a5b66,allowed,,0.23451160490512846,06c9e05f-66d3-4c31-8920-7922f1962557,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753204/copyright-registrations/painting-table-870735b4-8503-408f-8d02-dc665c7a5b66.jpg,9.64,
met_49068,artworks_met/met_0002_49068.jpg,Bamboo in Snow,registered,f640d8e7-e176-4bc5-b835-ec109501e1b5,allowed,,0.3351813822984695,59941d61-962d-4df0-8120-04a87c6ea1f2,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753214/copyright-registrations/bamboo-in-snow-f640d8e7-e176-4bc5-b835-ec109501e1b5.jpg,12.24,
met_51776,artworks_met/met_0003_51776.jpg,Painting,registered,4bd16267-5ec2-4d89-aea4-e94757a9928c,allowed,,0.7682385325431823,8c4d9a54-2a5e-4003-bbb3-fd91c17627dc,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753225/copyright-registrations/painting-4bd16267-5ec2-4d89-aea4-e94757a9928c.jpg,9.83,
met_51867,artworks_met/met_0004_51867.jpg,Painting,registered,d1e55feb-43fd-4c99-80d7-8308ec4b7446,allowed,,0.4357231318950653,3fef6c19-2fab-42cd-93fc-9faae6e51fca,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753235/copyright-registrations/painting-d1e55feb-43fd-4c99-80d7-8308ec4b7446.jpg,9.83,
met_51868,artworks_met/met_0005_51868.jpg,Painting,registered,dbe958fb-f8c5-4d5c-95d1-647e10a8e444,allowed,,0.8415671944618224,994d6f49-1831-4281-983e-3ba31ad66362,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753245/copyright-registrations/painting-dbe958fb-f8c5-4d5c-95d1-647e10a8e444.jpg,11.83,
met_53750,artworks_met/met_0006_53750.jpg,Painting,registered,7fe35026-84eb-4109-a15b-09027a0a5b1e,allowed,,0.33712591528892516,4848c142-516a-4481-af05-5dbe18d324dc,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753257/copyright-registrations/painting-7fe35026-84eb-4109-a15b-09027a0a5b1e.jpg,9.43,
met_57329,artworks_met/met_0007_57329.jpg,Painting,registered,83400682-5fef-481a-8ec9-f33954720227,allowed,,0.7637090563774108,8e2dfbbe-06f0-424c-bd31-f4e09bc704d5,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753266/copyright-registrations/painting-83400682-5fef-481a-8ec9-f33954720227.jpg,11.83,
met_78057,artworks_met/met_0008_78057.jpg,"Zen Master with Meditation Staff, and Chinese-Style Landscapes",registered,c42af8b0-88de-4152-9c42-bc270d2dbd9e,allowed,,0.6390628695487975,5ae9b2f0-39c2-4ee9-92f0-d06fc00b6307,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753278/copyright-registrations/zen-master-with-meditation-staff-and-chinese-style-landscapes-c42af8b0-88de-4152-9c42-bc270d2dbd9e.jpg,9.23,
met_199313,artworks_met/met_0009_199313.jpg,Portrait of Napoleon I,registered,639882db-d759-493a-93ba-066b71d2e33c,allowed,,0.6082208395004273,e7de8aff-409a-4ffc-a01a-46a85d767798,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753288/copyright-registrations/portrait-of-napoleon-i-639882db-d759-493a-93ba-066b71d2e33c.jpg,12.04,
met_245840,artworks_met/met_0010_245840.jpg,Wall painting fragment,registered,443cae7c-952c-41f2-8cd7-218166d01648,allowed,,0.5178601622581482,f8305848-88e2-46f4-a7bb-0f2fb04cf199,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753299/copyright-registrations/wall-painting-fragment-443cae7c-952c-41f2-8cd7-218166d01648.jpg,11.83,
met_245845,artworks_met/met_0011_245845.jpg,Wall painting fragment,registered,7bcaa53b-0c66-4779-be1a-722b913e6afd,allowed,,0.5942930757999421,3bd79e48-8667-462a-92e5-81b6d1889742,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753311/copyright-registrations/wall-painting-fragment-7bcaa53b-0c66-4779-be1a-722b913e6afd.jpg,11.83,
met_245846,artworks_met/met_0012_245846.jpg,Wall painting fragment,registered,9848def5-da9f-483d-8189-2b6eb27e4955,allowed,,0.7524096012115478,efbf895b-0f54-403b-8b1c-b5590567bb5d,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753324/copyright-registrations/wall-painting-fragment-9848def5-da9f-483d-8189-2b6eb27e4955.jpg,9.23,
met_245847,artworks_met/met_0013_245847.jpg,Wall painting fragment,registered,e503d5b0-eebd-4070-b25b-9439c9609c4d,allowed,,0.6896912574768066,9a99de47-6f5b-4989-8de8-0989f08097ab,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753332/copyright-registrations/wall-painting-fragment-e503d5b0-eebd-4070-b25b-9439c9609c4d.jpg,11.84,
met_248130,artworks_met/met_0014_248130.jpg,Wall painting,registered,351ce7b4-85e5-4b41-9f51-d97e41395f3a,allowed,,0.2939170658588409,5a7d3be4-1319-4422-93b2-f52caeaf7ae4,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753344/copyright-registrations/wall-painting-351ce7b4-85e5-4b41-9f51-d97e41395f3a.jpg,11.84,
met_250939,artworks_met/met_0015_250939.jpg,"Wall painting on black ground: landscape, from the imperial villa at Boscotrecase",registered,59abdb01-dee6-41c4-bc47-c23aa3d1135d,allowed,,0.4013579428195953,a4f1df17-cf00-4fc4-a5ab-7384e4a1a929,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753356/copyright-registrations/wall-painting-on-black-ground-landscape-from-the-imperial-villa-at-boscotrecase-59abdb01-dee6-41c4-bc47-c23aa3d1135d.jpg,9.02,
met_252979,artworks_met/met_0016_252979.jpg,Wall painting fragment,registered,2e8619ae-1ac0-469a-a963-bf0a25cfcec7,allowed,,0.6984292924404143,507cb290-9529-4df4-8f11-677ed2bb70aa,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753365/copyright-registrations/wall-painting-fragment-2e8619ae-1ac0-469a-a963-bf0a25cfcec7.jpg,12.04,
met_253324,artworks_met/met_0017_253324.jpg,Wall painting fragment,registered,d6257fe9-b432-4820-b1c1-412efadbd998,allowed,,0.7266362369060516,cb59a8e9-5688-41a2-9e41-fa09e2db38da,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753377/copyright-registrations/wall-painting-fragment-d6257fe9-b432-4820-b1c1-412efadbd998.jpg,9.03,
met_253326,artworks_met/met_0018_253326.jpg,Wall painting fragment,registered,9c84f65b-02f1-4f97-a31a-41a8a76cb215,allowed,,0.633798485994339,a773112b-7504-4a0b-9e0f-ad462851ec56,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753386/copyright-registrations/wall-painting-fragment-9c84f65b-02f1-4f97-a31a-41a8a76cb215.jpg,11.82,
met_253329,artworks_met/met_0019_253329.jpg,Wall painting fragment,registered,3bf7eac4-9931-4e0b-abec-711ad236b9db,allowed,,0.6851405560970306,ee7b4452-d8ce-4407-99d7-f62aca9e7759,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753398/copyright-registrations/wall-painting-fragment-3bf7eac4-9931-4e0b-abec-711ad236b9db.jpg,11.84,
met_253330,artworks_met/met_0020_253330.jpg,Wall painting fragment,registered,9608d438-1317-46fc-b632-c1b07ea7dc52,allowed,,0.84228698015213,c2c8535e-f1d2-4db0-92c5-12028a5ec98c,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753410/copyright-registrations/wall-painting-fragment-9608d438-1317-46fc-b632-c1b07ea7dc52.jpg,11.83,
met_253331,artworks_met/met_0021_253331.jpg,Wall painting fragment,registered,d2bcfc52-9516-46c2-ad02-e4ce52a28a3e,allowed,,0.7810803532600403,fb15ae26-6074-4a33-a22d-826bc1316429,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753422/copyright-registrations/wall-painting-fragment-d2bcfc52-9516-46c2-ad02-e4ce52a28a3e.jpg,11.63,
met_253333,artworks_met/met_0022_253333.jpg,Wall painting fragment,registered,271d0bae-1b68-47c3-9eef-1889b0c01778,allowed,,0.7168639242649077,dca5825e-9bdc-44de-9772-b4a325238afe,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753433/copyright-registrations/wall-painting-fragment-271d0bae-1b68-47c3-9eef-1889b0c01778.jpg,11.84,
met_253334,artworks_met/met_0023_253334.jpg,Wall painting fragment,registered,c7f0333a-ccb3-48d6-a080-6a9159fb2f51,allowed,,0.7322176873683929,dbc4882b-4cde-477c-9f3c-e8a36a7d5fd9,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753445/copyright-registrations/wall-painting-fragment-c7f0333a-ccb3-48d6-a080-6a9159fb2f51.jpg,11.83,
met_253335,artworks_met/met_0024_253335.jpg,Wall painting fragment,registered,aeefb6cd-08ef-4ac4-953a-35454f1dfe27,allowed,,0.773285734653473,decb7d4c-b41c-4b0f-a235-e8a6a6db27ef,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753457/copyright-registrations/wall-painting-fragment-aeefb6cd-08ef-4ac4-953a-35454f1dfe27.jpg,11.83,
met_253337,artworks_met/met_0025_253337.jpg,Wall painting fragment,registered,7059c6d8-58ae-4c21-8102-51d79346bda8,allowed,,0.7421128451824188,ae4f90f7-3fd2-445e-b2c4-bae245d658d3,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753469/copyright-registrations/wall-painting-fragment-7059c6d8-58ae-4c21-8102-51d79346bda8.jpg,11.84,
met_253338,artworks_met/met_0026_253338.jpg,Wall painting fragment,registered,68546c56-7cf3-422c-b17a-840a155eb692,allowed,,0.7813947975635529,29602c57-0e04-4057-8964-f8a674bba2ed,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753481/copyright-registrations/wall-painting-fragment-68546c56-7cf3-422c-b17a-840a155eb692.jpg,11.84,
met_254440,artworks_met/met_0027_254440.jpg,Wall painting fragment,registered,b8a77b1d-868d-4961-b553-effea99b3b70,allowed,,0.7544621467590331,063a03d8-5c51-4507-bb9d-01ac7c77fe6e,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753492/copyright-registrations/wall-painting-fragment-b8a77b1d-868d-4961-b553-effea99b3b70.jpg,11.34,
met_256186,artworks_met/met_0028_256186.jpg,Wall painting,registered,09de7b2a-8cb0-44cf-a967-e16a14051b0f,allowed,,0.6379259943962097,bf97572a-ff3e-4bd8-8310-fa78ce2916e3,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753504/copyright-registrations/wall-painting-09de7b2a-8cb0-44cf-a967-e16a14051b0f.jpg,11.93,
met_351287,artworks_met/met_0029_351287.jpg,Painting,registered,011e185e-115c-4780-91b3-09a9ba327091,allowed,,0.35278811454772946,50150788-0f1a-4887-a77b-b04d03e49868,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753516/copyright-registrations/painting-011e185e-115c-4780-91b3-09a9ba327091.jpg,9.02,
met_394633,artworks_met/met_0030_394633.jpg,Painting,registered,0c6d9fe8-fd72-4d7f-afcf-7b2d8e5f7974,allowed,,0.35559784173965453,98affaa0-e443-406a-85d7-58058055cf9c,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753525/copyright-registrations/painting-0c6d9fe8-fd72-4d7f-afcf-7b2d8e5f7974.jpg,12.24,
met_394741,artworks_met/met_0031_394741.jpg,Painting,registered,5940ad37-245f-42a2-b448-1c7cfbcf00d8,allowed,,0.6560231566429138,df08e5b4-feb3-446a-83dc-85edb5dbb2be,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753537/copyright-registrations/painting-5940ad37-245f-42a2-b448-1c7cfbcf00d8.jpg,9.23,
met_435641,artworks_met/met_0032_435641.jpg,Madonna and Child,registered,1bfa96e1-8832-4e47-ae2f-b37ef0afe492,allowed,,0.7065247356891632,27a4b236-c321-4bb9-a929-089094e5f721,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753547/copyright-registrations/madonna-and-child-1bfa96e1-8832-4e47-ae2f-b37ef0afe492.jpg,12.23,
met_435658,artworks_met/met_0033_435658.jpg,Madonna and Child,registered,b5606d46-cfbc-40ca-9791-234e73f4a91b,allowed,,0.7472272634506225,27c6a89f-b2a8-4db6-9aa0-1ba1bbcab2b1,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753559/copyright-registrations/madonna-and-child-b5606d46-cfbc-40ca-9791-234e73f4a91b.jpg,9.03,
met_435744,artworks_met/met_0034_435744.jpg,Virgin and Child with the Young Saint John the Baptist and Angels,registered,9dc3abcb-b6cb-4e61-8289-02f1b4d145a8,allowed,,0.4609145879745483,1115f201-d1af-4bcf-9b6a-abe421818f4a,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753567/copyright-registrations/virgin-and-child-with-the-young-saint-john-the-baptist-and-angels-9dc3abcb-b6cb-4e61-8289-02f1b4d145a8.jpg,12.02,
met_435810,artworks_met/met_0035_435810.jpg,A Woodland Road with Travelers,registered,390a5f64-ec0f-40bd-95e5-a5a95cc557ae,allowed,,0.3170909523963928,416b4674-2e5c-4887-9f3d-d6dc14200198,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753579/copyright-registrations/a-woodland-road-with-travelers-390a5f64-ec0f-40bd-95e5-a5a95cc557ae.jpg,11.64,
met_435992,artworks_met/met_0036_435992.jpg,"Saints Peter, Martha, Mary Magdalen, and Leonard",registered,b27d428b-5917-4f10-863a-04559cb42348,allowed,,0.43847953677177426,a68a9262-c150-42c7-a5f7-8e6268a963fc,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753591/copyright-registrations/saints-peter-martha-mary-magdalen-and-leonard-b27d428b-5917-4f10-863a-04559cb42348.jpg,11.63,
met_436122,artworks_met/met_0037_436122.jpg,The Collector of Prints,registered,5343d46d-8805-496d-b7c1-beec035639c5,allowed,,0.6097715437412262,10f12b48-a5dc-4e8c-a833-90b1ca4e6b5d,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753603/copyright-registrations/the-collector-of-prints-5343d46d-8805-496d-b7c1-beec035639c5.jpg,11.63,
met_436258,artworks_met/met_0038_436258.jpg,Self-Portrait,registered,76662e62-944d-4c33-9767-15305ac897ef,allowed,,0.45273770689964293,3a6c66b1-4976-4a70-a31e-e1aecca5da93,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753614/copyright-registrations/self-portrait-76662e62-944d-4c33-9767-15305ac897ef.jpg,11.64,
met_436262,artworks_met/met_0039_436262.jpg,Virgin and Child with Saint Catherine of Alexandria,registered,e37770ae-3ed3-459f-a4a4-24c9953feb18,allowed,,0.4090525448322296,c08476d3-ec07-40e3-956e-3fb90648532b,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753626/copyright-registrations/virgin-and-child-with-saint-catherine-of-alexandria-e37770ae-3ed3-459f-a4a4-24c9953feb18.jpg,11.82,
met_436541,artworks_met/met_0040_436541.jpg,Sebastián Martínez y Pérez (1747–1800),registered,f59e792f-9fc4-4151-98bc-61aa90e55b95,allowed,,0.6219509720802308,415edca9-ca6c-4231-805b-0aa6514389a0,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753638/copyright-registrations/sebasti-n-mart-nez-y-p-rez-1747-1800-f59e792f-9fc4-4151-98bc-61aa90e55b95.jpg,9.23,
met_436572,artworks_met/met_0041_436572.jpg,Christ Healing the Blind,registered,252b3a4b-8598-45ce-9f74-2abf1f3bd202,allowed,,0.39715344905853267,439ae1fa-1ac7-4cb2-aa47-6c6e91b850cb,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753647/copyright-registrations/christ-healing-the-blind-252b3a4b-8598-45ce-9f74-2abf1f3bd202.jpg,12.44,
met_436576,artworks_met/met_0042_436576.jpg,The Vision of Saint John,registered,0f76e0fd-2f6d-49b1-a090-cc79f1f4bb20,allowed,,0.6692844033241272,88408111-a065-4216-9a9a-7363a62195bd,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753660/copyright-registrations/the-vision-of-saint-john-0f76e0fd-2f6d-49b1-a090-cc79f1f4bb20.jpg,9.23,
met_436580,artworks_met/met_0043_436580.jpg,Aegina Visited by Jupiter,registered,e8bf7225-3259-4cb1-aa71-29f901856169,allowed,,0.6921272575855255,d97a62f0-200b-4fcb-9703-3d4c2e4dce3c,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753669/copyright-registrations/aegina-visited-by-jupiter-e8bf7225-3259-4cb1-aa71-29f901856169.jpg,11.83,
met_436906,artworks_met/met_0044_436906.jpg,The Temptation,registered,51a5bf9a-c521-4525-ad5a-684dc9fc80d7,allowed,,0.647405481338501,b2aabe03-c905-430f-8ccd-1bbb928f9ece,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753680/copyright-registrations/the-temptation-51a5bf9a-c521-4525-ad5a-684dc9fc80d7.jpg,11.63,
met_446568,artworks_met/met_0045_446568.jpg,Man with Prayer Beads,registered,c42754d8-0cce-4731-b5c3-d3dbc969c6fa,allowed,,0.7376301825046538,d2d7ef43-6940-4fd7-95fb-7ceba2e5881d,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753692/copyright-registrations/man-with-prayer-beads-c42754d8-0cce-4731-b5c3-d3dbc969c6fa.jpg,11.94,
met_448461,artworks_met/met_0046_448461.jpg,"""Two Old Men in Discussion Outside a Hut"", Folio from the Davis Album",registered,3d76b5e6-e12a-4bc1-824c-0b2312605b38,allowed,,0.7260692954063415,179c7285-d320-406e-8401-70fee057e69e,ready,https://res.cloudinary.com/daz3btopf/image/upload/v1783753705/copyright-registrations/two-old-men-in-discussion-outside-a-hut-folio-from-the-davis-album-3d76b5e6-e12a-4bc1-824c-0b2312605b38.jpg,9.43,
